,Unnamed: 0,ID,Timestamp,Text,Class
5135,5100,1114314648420065024,2019-04-05 23:51:29,My #scanselfie before my scans. 14 year breast cancer survivor & each year I get #scananxiety pic.twitter.com/GLSE31SuTZ,1
5136,5101,1114312282950050048,2019-04-05 23:42:05,In 2003 I was diagnosed with breast cancer a month before my new job's health ins. took effect in Colorado. I had let my coverage lapse. Of course I was not covered for anything cancer related.  Thank you for fighting for us!,1
5137,5102,1114311876479869056,2019-04-05 23:40:28,"Same with my family Kate. My son had cancer when 10, zero cost 22 yrs ago, niece breast cancer, another niece esophageal cancer, sister breast cancer, all free, all recent in last 5-6 years.",0
5138,5103,880574523682193408,2017-06-29 23:51:41,@HerUniverse All my breast cancer Awareness Ahsoka figures sold w/ donations.  Thanks for being an awesome character!!! MTFBWY pic.twitter.com/Z5K0uDzXhn,0
5139,5104,880572028117331968,2017-06-29 23:41:46,8 years ago today Gail was diagnosed with breast cancer and I couldn't be happier to call her a survivor,0
5140,5105,1116128130580795008,2019-04-10 23:57:37,i am so sorry for your loss i know it’s tuff bc i had just lost my aunt who was my best firmed to breast cancer just last week and it’s honestly the worst thing that can ever happen. stay strong and i’m here if you need anything,0
5141,5106,906667651199467520,2017-09-09 23:56:27,Pisses me off when people say ...oh just breast cancer the easy cancer.... are u fkn serious !..people die from breast cancer ...#fckcancer,0
5142,5107,906662808158441472,2017-09-09 23:37:13,I'm doing my hair pink in October for breast cancer awareness month,0
5143,5108,1230279991058981120,2020-02-19 23:56:22,"I'm so scared I have cancer again, and I know it's just anxiety paired with a lump on my breast but YOWIE WOWIE I AM SCARED",1
5144,5109,1230278063776322048,2020-02-19 23:48:42,"Amber, I’m so sorry about your mentions but I had breast cancer with no health insurance, my dr wanted a cashiers check. I didn’t have chemo because of the cost and 1.5 yrs later my husband committed suicide. People are hurting. Join us to defeat Donald Trump.",1
5145,5110,1111054265861190016,2019-03-27 23:55:54,So sorry my mom has stage 4 breast cancer I know its a hard struggle I wish you well sweetie,0
5146,5111,1152365316044812032,2019-07-19 23:51:15,"my grandma was diagnosed with an aggressive form of breast cancer a few months ago, and reading this literally made me so happy. I don’t have the best relationship with my dads parents but this is still the best news  pic.twitter.com/3ssKpp0zpO",0
5147,5112,1152362900595588992,2019-07-19 23:41:40,"When your beautiful friend is one year out from her breast cancer surgery and chooses to celebrate by bringing in treats in her signature color, pink...@WLKYMonica, I am so blessed to have you in my life.  #HOPE #TeamMo #FightLikeAGirlpic.twitter.com/NiboE24kzc",0
5148,5113,1152360267067641984,2019-07-19 23:31:12,"Still buzzing after a day of meetings on everything from what might be the next big event after The Open; development of public transport; breast cancer screening services; and my Agri Ctte priorities with @UFUHQ, all kicked off in Grace House with @womensaidabcln &
@vikki1979 pic.twitter.com/86B1IEeDyK",0
5149,5114,1088949532984001024,2019-01-25 23:59:35,I need my #MAGA friends to do me a favor. Pray for my two lifelong friends Lorraine and Christy. Lorraine just found out she had breast cancer and may lose a breast. Christy just came home and found her husband dead of a heroin OD. She has 3 young kids. They are heartbroken.  ,0
5150,5115,1088949106196861056,2019-01-25 23:57:53,Hi guys my mother was recently diagnosed with stage 2A breast cancer and I really want people to like this and tell my mother good luck on her chemo pic.twitter.com/jugc0qEQmy,0
5151,5116,1088945607404859008,2019-01-25 23:43:59,Working in a hospital can go from caring for someone w/ the flu to caring for someone who’s 32 y/o tht jst had a baby and was diagnosed w/ late stage breast cancer and was given 2 wks to live.. working here has made me reevaluate my life in so many ways. Im blessed,0
5152,5117,1037852541298647040,2018-09-06 23:58:22,Need help financially from my bout with breast cancer hopefully will be able to relieve some stress off of my husband of 29years.,1
5153,5118,1037850625994764032,2018-09-06 23:50:46,Photoshop is magical! I attempted to design a T-shirt for my moms 20 years of being breast cancer celebration. Find below my terrible drawing and my exquisite photoshop skills  pic.twitter.com/PP2IeLCDAJ,0
5154,5119,884924238733377536,2017-07-11 23:55:54,#SheThrives2017 #afterbreastcancer our beautiful 12 breast cancer graduates in their beautiful gowns pic.twitter.com/jCtqxjwDpx,0
5155,5120,1158162694178038016,2019-08-04 23:47:58,"My new babies. I got a big project coming up outside of my breast cancer event. Gotta get it in before surgery on the 15th, then pick up the pace.
#cancersucks #teamgetbusy #bringingsmiles",0
5156,5121,1158159895339737088,2019-08-04 23:36:51,I'll share because I think you're really special and also because my daughter in law and her mother both had breast cancer,0
5157,5122,1086047012825559040,2019-01-17 23:46:00,"Going through breast cancer and losing your hair or breasts can leave women with low self-esteem. 

It is our mission to empower every woman to feel beautiful during their journey through our Feeling Beautiful Again program. To get involved or learn more about our program visit:",0
5158,5123,1224117026970468096,2020-02-02 23:46:56,"@BankUnited Pay for my breast cancer battle, then take my dream holiday to Italy!!! dear BankUnited, please! #GoForMore54",1
5159,5124,1224116149148889088,2020-02-02 23:43:27,Bill thank you so much for this chance My wife with breast cancer#and me with head and neck cancer and my daughter 16 years old trying to get by this would be so helpful would help so grateful thank you so much for thinking of people in need A great person you are,0
5160,5125,1224115385257091072,2020-02-02 23:40:25,"I don't have time for hatred and division as my mother is dying from invasive metastatic breast cancer and if you want to play games @Twitter fine. 

I have more important things to be doing with my life.",0
5161,5126,1224115311454106112,2020-02-02 23:40:07,It's really lovely to see some of the wonderful cast from @NBCChicagoFire appear in @NBCChicagoMed when you're not expecting them too. I just want to hi five you @derekhaas but the only thing I can't cope with is Maggie having breast cancer as my mother passed away from that.,0
5162,5127,1179183926948093952,2019-10-01 23:58:51,Its October which means its breast cancer month which means my mother will remind you every time breast cancer is discussed that actually heart disease is the #1 killer of women so we should have more hype ab that. I'm telling you all this bc if I have to deal with it so do you,0
5163,5128,1179183907075431936,2019-10-01 23:58:46,Did yall hear my father in law matthew knowles has breast cancer,0
5164,5129,1179183743317286912,2019-10-01 23:58:07,"Brother, I know this is a difficult time for you but hang in there. I battled mine while I was 32. I dont mind sharing my story it will help! Male breast cancer diagnosis is mentally hard but physically possible. Keep your head up! (-Derrick Cameron)",1
5165,5130,1179183625037910016,2019-10-01 23:57:39,I love October I love to be thrilled I love all the scary stuff and everything is pink which is my favorite color because of breast cancer awareness month ,0
5166,5131,1159977260381700096,2019-08-09 23:58:24,"I’ve had hard last 10yrs. My 18yo daughter died, her father died 9 mos later, then had lung cancer, breast cancer X3, 2 heart valves replaced, cardiac arrest, life support 5days, lost job, and my mom died. In hosp now for internal bleeding. I don’t usually ask for help, but...",1
5167,5132,1185706881257484032,2019-10-19 23:58:44,"Not this time! However, we do encourage fans to participate by tweeting, #WeCanSurvive. We will be donating $1 to the American Cancer Society for every tweet. Together we can eliminate cancer and support breast cancer survivors.",0
5168,5133,1055971160209415936,2018-10-26 23:55:18,Pink was seen across the agency today for breast cancer awareness during Red Ribbon Week! We are excited about our team that will be participating in the Race for the Cure in November! #TeamADE #RedRibbonWeekpic.twitter.com/SEJQgtNqS8,0
5169,5134,1032779484347490048,2018-08-23 23:59:51,@dallascowboys Can you help me get a pink @JasonWitten jersey for my wife and maybe some nice pink crucial catch gloves? She is an inspirational cancer fighter spreading the word of breast cancer awareness here in the UK via @CoppaFeelPeople as well as a huge supporter of yours.,0
5170,5135,879126824114155520,2017-06-25 23:59:02,Never be mother lost my ovaries lost my uterus at ages 10 hpv cancers lost my breast with cancer at ages 24 years old too,1
5171,5136,1143669954350395008,2019-06-25 23:59:00,"Happy that you chose to fight and live.
I just battled breast cancer that was really hard
Now alive cancer free.
Thank you God and my doctors.",1
5172,5137,1143667646283619968,2019-06-25 23:49:49,"I had breast cancer surgery last year. I went to an In-Network provider for surgery. When I requested an itemized bill they refused. I called my insurance & they demanded hospital provide it. The hospital had billed some items 3x, insurance audit found they overcharged $59k!",1
5173,5138,1167947213651108096,2019-08-31 23:48:09,"there we have it..medicine rules..Why should women with breast cancer in stoke not have treatment,but they can in Windsor..medicine crosses all boundaries inc religion & cost..I believe in God..but I believe he gives us Scientists for a reason..problem is,some kill,some save",0
5174,5139,1167944879613210880,2019-08-31 23:38:53,"I'm so sorry, Ross. I lost my mom to breast cancer last month. Take all the time you need. I sincerely hope she beats this.",0
5175,5140,1203101230349929984,2019-12-06 23:57:40,So thank you for being an inspiration to all of us. Even if we haven't been affected by breast cancer we all probably know someone who has so we will continue to keep you lifted up in prayer for complete healing and restoration of your body!  Be well,0
5176,5141,1203101217930526976,2019-12-06 23:57:37,"I work for a large grocery chain and I can say at the store level we are very diverse. Upper management, not at all.  There is not a POC in the top 20. We are big in supporting the LGBTQ communities, breast cancer awareness, Children's Hospital & the USO.",0
5177,5142,1203099592226725888,2019-12-06 23:51:09,"Please send forth a blessing to our family!
I got laid off wife has breast cancer and sister in law passed due to lung cancer",0
5178,5143,1203099374542343936,2019-12-06 23:50:18,I remember one time I had a friend who told me her cousin was suffering from stage five breast cancer and I believed it for the longest ,0
5179,5144,1203098612617613056,2019-12-06 23:47:16,Any love for a breast cancer survivor with massive medical bills? (You've given to me several months ago). #cancersuckspic.twitter.com/oE2dpX77zq,1
5180,5145,1069012387502658048,2018-12-01 23:36:29,Twenty six years ago I met my wife Sheri on Thanksgiving Day . I am very greatly for her she has been with me every step of the way through my cancer and now again through my breast cancer I love her very much.,0
5181,5146,1110688520740450048,2019-03-26 23:42:33,"My boob legit hurts. I have an appt next Wednesday to get checked, but I feel like it'll be a while before I have definite answers. My mom was diagnosed with breast cancer at 42 & after then doctors said I would need to get my first mammogram late 20s early 30s. Well. I'm there.",0
5182,5147,1027339660782173952,2018-08-08 23:43:56,@aliciakeysmedia I'm sorry to bother you but I think someone used your name a photographer from facebook to contact me about my breast cancer I've been so sick with chemo it took me a couple of days to realize it wasn't you like a dummy I told them about my cancer .what to do,1
5183,5148,1097646523649688064,2019-02-18 23:58:19,"@senatemajldr @SenateGOP and @HouseGOP were already fucking us over. I never got #ACA.
After breast cancer surgery in India in October of 2013, my income fell. I was told that I didn't make enough money to get coverage. I've been living in India and Nepal since 2015.
#healthcare",1
5184,5149,1097644562540125952,2019-02-18 23:50:31,@FayRipley my mother was called Jennifer and she had breast cancer. Sadly she passed away a week before Christmas last year. So seeing that your character has got cancer really upset me.,0
5185,5150,1097643948816982016,2019-02-18 23:48:05,I would love to see her pull this off with my boobs lol I have so many scars from the breast cancer treatments that would be a scary sight.,1
5186,5151,1158526585059696896,2019-08-05 23:53:56,"Saturday was our 2019 Survivor Celebration & Luncheon where 130+ breast cancer survivors and thrivers, along w/friends & family, came together to honor one another. Congrats to Angelique on receiving the Most Inspirational Breast Cancer Survivor Award! #KomenOCinactionpic.twitter.com/5jyqmwBSlV",0
5187,5152,1158522819640274944,2019-08-05 23:38:59,omg did this early and i guess i have breast cancer,1
5188,5153,1063220035152473984,2018-11-15 23:59:44,may i ask you lovely people to take a moment in your lives to take a look at my beautiful cousin @PhillippaLusty who is recovering from breast cancer at the tender age of thirty x she has outstanding musical talents including songwriting singing piano/violin etc etc she's amazing,0
5189,5154,1063218325252201984,2018-11-15 23:52:57,"My husband has stage 4 colon cancer now in his lungs and liver. I care for him, so I have no insurance. I've had a lump in my breast for a year now and can't afford to have it looked at. Once he dies I will lose all income and can apply for Medicaid. I haven't told anyone.",0
5190,5155,1063216078157959040,2018-11-15 23:44:01,"Twins, fun bags, in my way. There's a great song by Tribe 8 called 'Ta ta, ta-ta's"", about breast cancer and masectomy.",0
5191,5156,1022993302273097984,2018-07-27 23:53:04,"Soybeans are a big thing because soybean oil is in just about everything, including chocolate. I know this because as a breast cancer survivor I need to be careful about soy intake.  #DennisMillerOption",1
5192,5157,959938649172398080,2018-02-03 23:56:23,So my aunt got diagnosed with breast cancer then her son calls a “meeting” saying she needs help with her mortgage. Nigga bye all of a sudden she can’t pay her mortgage. She hasn’t even gone through any therapy or anything .,0
5193,5158,959938371593342976,2018-02-03 23:55:17,"Most women usually brush off symptoms that can be dangerous bc they are too busy taking care of their family. I had breast cancer in 2016, not one but two tumors. One of them the most aggressive subtype. I pushed my doctor big time to move up my tests and treatment. I can relate.",1
5194,5159,959936793784156160,2018-02-03 23:49:01,"Today is #WorldCancerDay! 
4+ years since a breast cancer diagnosis totally blindsided me.

By talking openly about cancer & our individual & shared experiences we make sure that the cancer journey for others in our families & community continues to improve.
#WeCanICan #gippsnewspic.twitter.com/nDbAUmp173",1
5195,5160,959934313063174144,2018-02-03 23:39:09,#WJZ The @BaltimoreBlast just scored and so does breast cancer awareness! Pink uni’s tonight! A strong statement by our 9 time champs! RESPECT! pic.twitter.com/lK67ZQIlqB,0
5196,5161,1038213224766865024,2018-09-07 23:51:36,"The thin red line and thin blue line flag front license plates. This is the beta version I will be releasing another version next week. Let me know what you all think of these! -
-
-
There will also be a breast cancer release coming next week. pic.twitter.com/mIkK5ihiyD",0
5197,5162,1038213008068145024,2018-09-07 23:50:44,"Great cause, @Kyle_MacLachlan. I lost my older sister to pancreatic cancer in 2016, now my younger sister is in a brave battle for her life with breast cancer. I don’t think you know how much of a difference you make. Just so you do, here’s a  - Love from Danelle in Tulsa.",0
5198,5163,1038212746901380992,2018-09-07 23:49:42,"After having breast cancer I was diagnosed with liver cancer. I heard one of her sermons. It helped me so much. The next day I went to church, went to the altar in prayer and was healed of liver cancer. Praying for my dear sister ",1
5199,5164,1038211539092877056,2018-09-07 23:44:54,I appreciate what you do I love your art but THIS month is supposed to be children’s cancer month not breast yes I know people have lost their mom but I lost two friends due to cancer I’m fourteen turning fifteen this November n I’ve been fighting for my life it it breaks me,0
5200,5165,1064662053967675008,2018-11-19 23:29:48,"Yes - we have 3 resources so far (and hopefully more to come). One that is just breast cancer, one that focuses on fatigue for any cancer type and one that focuses on exercising during and cancer treatments.",0
5201,5166,1123370097677095040,2019-04-30 23:34:37,"My bank balance is so low because I was diagnosed with breast cancer in December, and had surgery in January, so I had to pay the out of pocket and deductible twice. Going without a cup of coffee isn't going to fix our broken, for profit healthcare system.",1
5202,5167,1168306829023206912,2019-09-01 23:37:08,"I’d take 100 honestly it really help me and my mother out a lot. Ever since she was diagnosed with breast cancer I’ve had to drop my apartment and move in to help take care of her and pay her bills, and mine. #breastcancerawareness. She has stage 3, anything helps even prayers.",1
5203,5168,1168305093504093952,2019-09-01 23:30:15,"@DaleJr my wife @lorislaw and I attended your OSU talk back in June. She asked you about your KW house and you obliged. That made her day.  She was battling breast cancer at the time, but she passed last wk from a blood clot. I want to say thanks for your attn. You're a good man. pic.twitter.com/of5ItsXcAL",0
5204,5169,1113949798338563968,2019-04-04 23:41:42,I’m really peeved!!! Woman in Dundee Scotland got less treatment for breast cancer than the rest of the country. I got a letter of apology if it’s caused me any destress!! That’s an understatement ,0
5205,5170,965737387644063744,2018-02-19 23:58:30,Hearing that my Granny got breast cancer is the worst thing for me to hear right now.,0
5206,5171,823314629166243840,2017-01-22 23:41:18,"you also have the money & most of us don't! I have stage 4 breast cancer and it's gone into my bones, I don't get all the care I need",1
5207,5172,1000159888520155008,2018-05-25 23:41:14,We are sisters in this breast cancer club we never wanted to join.  Bless you my friend.  You are an inspiration to all of us.,1
5208,5173,1089311229057924992,2019-01-26 23:56:50,"I'm be 60 in a few weeks, but I don't have friends my age to celebrate. I'm missing two who died of breast cancer - aching for old crone conversations lately.",0
5209,5174,1089310703222062976,2019-01-26 23:54:44,"Excellent! Congratulations to you, Alexandria. You brought a tear to my eye. I am a volunteer knitter (Knitted Knockers) for breast cancer survivors, so I revel in your glory! ",0
5210,5175,1089305433846747008,2019-01-26 23:33:48,"Google did NOT help me. I’m either pregnant or have breast cancer according to my searches. I’m on a steroid right now for a sinus infection so I’m hoping that’s why my areloas are now the size of small dinner plates, but I have no clue ",0
5211,5176,944354899369881600,2017-12-22 23:52:07,"Hey guys, some of you may know that my mom was recently diagnosed with breast cancer (it's grade 3 invasive ductal carcinoma). With the injuries she got during the summer she's still paying off those medical bills too. She's going to have to go through 6 months of chemo before",0
5212,5177,845422505900867584,2017-03-24 23:50:07,"@johnlegend @AliceOllstein Agreed-Two of my best friends & a sister had breast cancer treatments, caught thanks to mammograms",0
5213,5178,876225710851063808,2017-06-17 23:51:03,Beautiful words. I'm lucky enough to have my dad but I lost my mum to breast cancer 17 yrs ago.,0
5214,5179,1047274503351369984,2018-10-02 23:57:53,Omg October 3rs falls on a Wednesday and on Wednesdays we wear pink and we also wear pink in October for breast cancer awareness. It all ties together.,0
5215,5180,941818857630572544,2017-12-15 23:54:48,"@LeslieMarshall @FoxNews With all due respect to LM, it took me 2hrs to itemize $14554.00 in deductions for 2016. I only made $61k. My wife not able to work after breast cancer 12 yrs ago. She got no help. (She didn't plop her butt over the border.) Tax bill WILL help us.",0
5216,5181,941818706446843904,2017-12-15 23:54:12,I'm with you I lost my Mom to breast cancer in 1996 and my sister in 2015 they are still using the same crapy treatments that prolong death,0
5217,5182,941816569054740480,2017-12-15 23:45:42,"A LOT of illnesses have been couched in moral terms. I hear stories about the stigma that used to exist around breast cancer (here, it still does in many places) and I weep for how backward we can be.",0
5218,5183,941816051846615040,2017-12-15 23:43:39,So sorry.   I too lost my best friend to breast cancer almost 12 years ago.  Hate cancer. ,0
5219,5184,1175921693208003072,2019-09-22 23:55:53,My mom had breast cancer and a mastectomy 30 years ago and she’s 77 now and her biggest worry is my dad missing the bowl,0
5220,5185,949067143269748736,2018-01-04 23:56:54,"Cancer sucks, my sweet Sandy was diagnosed w/ breast cancer June 11, 2011. Our lives have changed dramatically, but we're still here. Its just been a long hard journey and its not over,but we're seeing progress & its good. Thats why Gigi makes life better for me",0
5221,5186,949063341074518016,2018-01-04 23:41:47,"Even with a low risk of recurrence, uncertainty makes it hard to cope. I treat colorectal cancer patients - one of my favorite things is saying 'goodbye, you are cured' at year 5. Doesn't really work for breast cancer patients who can still be at risk of recurrence for 20+ yrs",0
5222,5187,949062975658364928,2018-01-04 23:40:20,12 year breast cancer survivor here. If you need to talk pm me and I’ll send you my number.,1
5223,5188,917539403521806336,2017-10-09 23:56:55,I lost my mum to breast cancer when I was 30 she never got to see her grandchildren,0
5224,5189,1161789366970174976,2019-08-14 23:59:04,"It's never easy losing someone to cancer. I also, lost my mom to breast cancer 5 years ago next month. She was way too young losing her battle with it. You never realize how much you will miss them till they are gone. Hope all is okay with your brother. ",0
5225,5190,1208895504114958080,2019-12-22 23:42:03,"I was just told that A) there was no issue with not teaching children the proper names for their genitalia and B) that there was no need to check myself for breast cancer until I’m 40... please correct me if I’m wrong, but I’m pretty sure no??????",0
5226,5191,1208893876083154944,2019-12-22 23:35:34,giving free breast cancer examinations hit my dm with a titty pic ,0
5227,5192,1208892052869722112,2019-12-22 23:28:20,"Probably 40, I had my son & I felt good & it was before my breast cancer diagnosis",1
5228,5193,1208535656760315904,2019-12-21 23:52:08,"Today a complete stranger said “at least you have boobs” in response to my mom saying she had just had her 2nd surgery after her double mastectomy due to breast cancer. Cause ya know, having small boobs is worse than cancer ",1
5229,5194,1208534819367476992,2019-12-21 23:48:49,I have no such aid so I just ugly cry until dehydration dams my sorrow. Don't know if you read the whole article but there's been 17 known suicides not counting the ones they're not counting & after denying post remission Rx a womans breast cancer reoccured-THEN they freed her.,0
5230,5195,1208534226959625984,2019-12-21 23:46:27,"As a recent breast cancer survivor, I’m saving a seat for you on the survivor side. I had Chemo, radiation, surgery. Not pretty but I made it and you can too!!! God bless you.",1
5231,5196,1067931071973662976,2018-11-28 23:59:43,@wwwbigbaldhead I am a 63 year old breast cancer survivor and absolutely love you and your work. Is it possible to get a personally autographed photo of you as Daryl? Dm me for my address and my first name I'd Denise.,1
5232,5197,1067929131319315968,2018-11-28 23:52:00,"It can decrease risk of ovarian cancer but it can also increase risk of cervical and breast cancer... so, she is right. It's obviously still good to use for medical issues but there are long term risks that we may or may not have to deal with.",0
5233,5198,1036399952765885952,2018-09-02 23:46:18,I am about to shave my head to support breast cancer,0
5234,5199,1012483573855800960,2018-06-28 23:51:09,I’m jp I don’t wear a bra to bed anymore bc i saw something on twitter saying you can get breast cancer . Ofc i believed ,0
5235,5200,1012482633127865984,2018-06-28 23:47:25,"You never have to walk alone through breast cancer treatments with Praise Is The Cure's My Sister's Keeper Network. For details, email info@praiseisthecure.org or call 215.635.1902. #thismuststop #praiseisthecure #mysisterskeeper #breastcancer #volunteerpic.twitter.com/lfjNIDAby4",0
5236,5201,1012479306004685056,2018-06-28 23:34:12,Anyone that knows me breast cancer and cervical cancer is near and dear to my heart. #WeFight,0
5237,5202,1015020736942046976,2018-07-05 23:52:56,Love you @v_cakes my mom is a breast cancer stage 3 survivor as well. I lost my dad when I was a baby and my mom went through it when I was in my early 20s. It’s not easy but you are strong. You have people here for you! ,0
5238,5203,1015016954522989056,2018-07-05 23:37:54,I just found out that my aunt has breast cancer again and she starts chemo next week which means she is gonna lose her hair and she's gonna be weak and sick for months and jesus christ this is hell,0
5239,5204,1115760505858162944,2019-04-09 23:36:49,"@tomhanks my beautiful, strong wife was just diagnosed with the same breast cancer as @RitaWilson had, is there any advice either of u could share that could help us move forward in this process. We will beat this",0
5240,5205,1011397806421048960,2018-06-25 23:56:42,A friend of mine is bedside with her dying sister tonight. Triple negative breast cancer caused by an inherited mutation. Her family is wishing she could’ve had the same preventive surgery my friend had... #KnowYourRisk #DoSomething #brca #brip,0
5241,5206,1011388408336470016,2018-06-25 23:19:21,"A1. Also, my mom had breast cancer and my wife was diagnosed early in residency... so radiology is enabling me to fulfill a personal vendetta against this terrible disease. #6StepsToRads #breastimager",0
5242,5207,1184619587016577024,2019-10-16 23:58:13,"Although breast cancer in men is rare, an estimated 2,470 men will be diagnosed with breast cancer and approximately 460 will die each year.⁣
⁣
Knowing your family history could save your life. ⁣

#breastcancer #cancer ⁣⁣⁣⁣
#breastcancerawarenessmonth #health #menshealthpic.twitter.com/SAH9t9dYK4",0
5243,5208,1184619269365142016,2019-10-16 23:56:57,That’s how it should be! I would donate to the American cancer society. I would also give a lot of money to my cousins and uncle who just lost my aunt to breast cancer. ,0
5244,5209,1184618925025320960,2019-10-16 23:55:35,“I said sammie could not wear pink” like how in the fuck are you going to tell me what to dress my kid in? now “I said sammie could not get a treat” or “sammie could not get a sticker” is a punishment. not breast cancer awareness. Bring this up to the principal,0
5245,5210,1041113986505289984,2018-09-15 23:58:12,@_HollyCain Plz  for my 56 year old  the breast cancer fight,0
5246,5211,1041112277540322944,2018-09-15 23:51:24,"Melatonin is not just to help sleep quality but is also a powerful antioxidant - free-radical scavenger, a promising breast cancer protective agent, also reducing environmental risk factors such as exposure to light at night and much more. #breastcancer #sleep #bluelight #he…",0
5247,5212,1041111904297656064,2018-09-15 23:49:55,Asking for prayers for my friend Barbie and her family. She has battled breast cancer and has came to a very difficult crossroad. Prayers of peace and strength are very much needed.,0
5248,5213,1041111168906153984,2018-09-15 23:47:00,"Melatonin is not just to help sleep quality but is also a powerful antioxidant - free-radical scavenger, a promising breast cancer protective agent, also reducing environmental risk factors such as exposure to light at night and much more. #breastcancer #sleep #bluelight #healthpic.twitter.com/HaeIJb9fN8",0
5249,5214,1101265290241949952,2019-02-28 23:38:00,"Tomorrow is March 1st, so that means our Help Now Fund financial assistance application will be open TOMORROW!
-
If you or someone you know is going through active breast cancer treatment, direct them to our website to learn how they can apply!",0
5250,5215,1166135114021199872,2019-08-26 23:47:31,"I’m NOT saying that at all.

I’m on estrogen as a breast cancer survivor BUT I am not or have NEVER deny my biology. 

I’m not claiming that if I had a mastectomy on both breasts that would make me a man. 

My body is a woman’s body regardless. 

You, seem to be ashamed of you.",1
5251,5216,1166134744976956928,2019-08-26 23:46:03,I was born in Boulder. My great grandparents owned farm land in Superior that’s now a shopping mall. I hate to hear this about a breast cancer cluster. Please help me connect with the men with breast cancer & all MBC peeps.,0
5252,5217,1166134662365889024,2019-08-26 23:45:43,"How about giving me some love Jonathan I have nobody in my life nobody cares about me to get my life back to be in control again Im a breast cancer pt and I need 10,000 to be me again and lots of love It sucks being alone Please see if you could help me Sir I would be So Thankful",0
5253,5218,1087135382607666944,2019-01-20 23:50:47,I am “surviving” breast cancer & also had my doubts about Komen. BUT at the request of a friend I attended Race for the Cure committee meetings.  The love & charity the Mid-South Chapter has is beyond belief!,1
5254,5219,1087132588580457984,2019-01-20 23:39:41,Great even watching “no one is alone” - a musical theatre cabaret night in aid of breast cancer at @phoenixartsclub tonight. Congrats to my gorgeous friend @HannaYvette ,0
5255,5220,1142213279680475008,2019-06-21 23:30:41,I went through breast cancer last year and what helped me was my family who made me laugh everyday. She’s got this. It’s one day at a time. Big hugs to Lady Twizzle pic.twitter.com/zdEmLuWZsQ,1
5256,5221,1202013613973745920,2019-12-03 23:55:52,Yeah true you’re right about that. I’m sure it’s tough for anyone because last year I thought I was gonna lose my mom to breast cancer but she managed to pull through anyway.,0
5257,5222,1202011638443971072,2019-12-03 23:48:01,Omg you know that “beginning of the decade” trend? Well at the beginning of the decade my mom was diagnosed with breast cancer and now has been cancer free for almost 10 years  and for hopefully many decades more ,0
5258,5223,1202010465032965888,2019-12-03 23:43:21,the story i always tell: my mom paid $16k for her breast cancer treatments *after* insurance. we need to take money out of health care,0
5259,5224,1202009899456025088,2019-12-03 23:41:06,"(cw: cancer)

And I agree! For people who can! My personal experience: my dad passed away from cancer this year. A very close friend's wife was diagnosed with breast cancer soon after. Before he told me, he said hey I have some bad news, but they're cancer related. Can you talk?",0
5260,5225,1157076718924049920,2019-08-01 23:52:41,Hey @jordanknight Can u pls throw some love to my cuz Jodi? Just diag w breast cancer :( Thx! -Heather @heatherliterock @2litechickspic.twitter.com/bj8yPaU6lu,0
5261,5226,1134241925173846016,2019-05-30 23:35:22,"Thought it was ridiculous that she cried because she couldn't get the results immediately. I have breast cancer in my family too, but have never cried over getting my results a few days later in the mail.",0
5262,5227,1103442651590868992,2019-03-06 23:50:03,"I was at my old friends funeral this Monday, he fought this for 3.5 years, I was at his wife funeral November, she fought breast cancer for 1.5 years, best wishes to Alex
#fuckcancer",0
5263,5228,1103442255929437952,2019-03-06 23:48:29,It's not the breast cancer I have or the cancer that killed my brother 3 years ago,0
5264,5229,1103442095312957056,2019-03-06 23:47:51,I am also doing a walking marathon for breast cancer in London in May around the sights at night. Its something mum got last march and recovered well. Its giving something back on behalf of her. It will also give me a good idea what 26.2 miles is like but easier walking it.,0
5265,5230,1103440866813927040,2019-03-06 23:42:58,My sister and i have been saying this a lot in the last year. No offense to breast cancer or anything but we know how to beat that. Let’s wear purple in the NFL next year or YELLOW or try and bring about donations to other terrible forms,0
5266,5231,1103440184820067968,2019-03-06 23:40:15,"pisses me off a tad when i see people, especially girls going for sun beds. only cause my mum used to go on them and then she was diagnosed with breast cancer :( makes me feel a bit sad, just use fake tan ffs",0
5267,5232,1126270603961356032,2019-05-08 23:40:11,I'm reading all these inspirational tweets abt brilliant women. I didn't grow up with #MyMum she was an alcoholic who died aged 47 of cancer having been diagnosed with breast cancer at 30. I know she loved to read&was very smart&I wish i had known that woman. Cherish your mothers,0
5268,5233,1065028742802824960,2018-11-20 23:46:54,"My mom survived a school shooting in junior high when she was 15 years old. My Grammy fought breast cancer for 18 years. I was bullied for 3 incredibly cruel years before I came out. Tonight, my mom swore in to protect all of our students. And I know Grammy was with her too.",0
5269,5234,1232092777552515072,2020-02-24 23:59:44,"Doesn't mean we can still donate to breast cancer research and for that matter, cancer research in general. I'd love more charity skins to come to the game.",0
5270,5235,1232089981255966976,2020-02-24 23:48:37,"My grandmother and my family’s bank account as a result. She’s had breast cancer three times. My wife had toxic shock syndrome at 13 and her single, poor mother never would have been able to afford treatment. I love Medicare and would literally fight to the death to protect it.",0
5271,5236,1232088213105316096,2020-02-24 23:41:35,"Considering I had to get a second mortgage to pay off my medical bills For breast cancer at 50...I guess I’m ready for socialism.

Republicans want Americans to starve and die. No thank you.",1
